id,state_hex,optimal_cost
949,ef2cb0d19a647358,
950,9f16428cbad370e5,
951,6baf9d30e4c15782,
952,ae0c916827d43bf5,
953,fa64508b723ed9c1,
954,2cf813bd7e06954a,
955,c8b2e93ad5417f60,
956,ef08c7a2395d146b,
957,b916f2a7548dc3e0,
958,01db52efa3c67894,
959,f6c1b0783dae4529,
960,e128904cd73afb65,
961,afb9318e750c246d,
962,e4d876359f0ba12c,
963,67b92f3c5da1e048,
964,4ae1c7b8fd596320,
965,bf9d20315ac87e46,
966,bf71c4d9368a2e50,
967,b586702e3caf1d94,
968,da6218ce9f0b4753,
969,da5270f86c4eb193,
970,5bfd76ea839c2014,
971,b90dcf84a752e316,
972,b6ad78f10ec53942,
973,8fed907c2b635a41,
974,be5c109327af684d,
975,da7b165f0ec93284,
976,f69b1ced7a382045,
977,9adebc65f8032174,
978,f7c8249e650dab31,
979,cb74d390f8526ea1,
980,5f0cea18d6497b23,
981,5bc264e01fa8379d,
982,eb87c39afd641250,
983,c2de8f14ab057963,
984,6ce39f71a20db845,
985,b835fadc0149e267,
986,32bf615a8d04e7c9,
987,7bedfc80641a2935,
988,fec8a9543d71206b,
989,c458a39d2701ebf6,
990,e581d046ba932f7c,
991,efd157c08a2b3964,
992,7be5a4801cfd2369,
993,de95f81072b6c34a,
994,87bdc26a0451ef39,
995,0bed7fac45692183,
996,6edc7fba21053894,
997,0f4eb56138acd792,
998,be87cad5169f3240,
999,c80942a1f6b5de73,
